Datetime,Close,High,Low,Open,Volume,SMA_20,STDEV_20,BBU_20,BBL_20,RSI_14,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Hist,ROC_5
2026-03-13 14:26:00+00:00,668.5499877929688,668.8300170898438,668.22998046875,668.5800170898438,181228,668.7294860839844,0.4658942901597565,669.661274664304,667.7976975036648,41.68009150297308,668.658741276348,669.0586207404265,-0.39987946407848085,-0.4813057344574183,0.08142627037893746,-0.03738038345739714
2026-03-13 14:27:00+00:00,668.8099975585938,669.27001953125,668.52001953125,668.5800170898438,280649,668.6854858398438,0.40841557121750965,669.5023169822788,667.8686546974087,45.84637154670721,668.6820114736166,669.0402042084388,-0.3581927348221825,-0.4566831345303712,0.09849039970818868,0.046372110485237705
2026-03-13 14:28:00+00:00,668.969970703125,669.0449829101562,668.3599853515625,668.7999877929688,165058,668.6684844970703,0.38759705982424436,669.4436786167188,667.8932903774217,48.293834150155625,668.726312893541,669.0350017265637,-0.30868883302264294,-0.42708427422882556,0.11839544120618262,-0.004488684136771948
2026-03-13 14:29:00+00:00,668.840087890625,669.0800170898438,668.8400268554688,668.969970703125,140286,668.6439880371094,0.35793405429587943,669.3598561457011,667.9281199285176,46.45798025702554,668.7438167392463,669.0205636646423,-0.2767469253959689,-0.39701680446225424,0.12026987906628533,0.02842495619872487
2026-03-13 14:30:00+00:00,669.4650268554688,669.47998046875,668.6900024414062,668.8699951171875,188234,668.6662384033203,0.39450318109624877,669.4552447655128,667.8772320411279,55.26899091782302,668.854772141742,669.0534868639628,-0.1987147222207568,-0.3573563880139548,0.158641665793198,0.13087242777392039
2026-03-13 14:31:00+00:00,670.0900268554688,670.1099853515625,669.3699951171875,669.4500122070312,247497,668.7240356445312,0.5050088776511765,669.7340533998336,667.7140178892289,62.00344368772218,669.0448113284692,669.1302676040744,-0.08545627560522462,-0.3029763655322088,0.21752008992698418,0.23035511040603307
2026-03-13 14:32:00+00:00,670.2000122070312,670.22998046875,669.8499755859375,670.0700073242188,128790,668.7827850341797,0.6010748320873712,669.9849346983544,667.580635370005,63.05748961241772,669.2225345405557,669.2095079450343,0.013026595521409945,-0.23977577332148506,0.252802368842895,0.20783401167918658
2026-03-13 14:33:00+00:00,669.8499755859375,670.224609375,669.760009765625,670.2100219726562,158011,668.8252838134765,0.6456379354095887,670.1165596842957,667.5340079426574,57.582663105722744,669.3190639321529,669.2569499925086,0.06211393964429135,-0.1793978307283298,0.24151177037262114,0.1315462459230421
2026-03-13 14:34:00+00:00,669.5,669.8400268554688,669.169677734375,669.8400268554688,163185,668.8572692871094,0.6630739254265234,670.1834171379625,667.5311214362563,52.65975770379811,669.3469002502832,669.2749536967672,0.07194655351599977,-0.12912895387946388,0.20107550739546365,0.09866515499334927
2026-03-13 14:35:00+00:00,668.5999755859375,669.5399780273438,668.5599975585938,669.510009765625,144802,668.8612670898438,0.6611718696587041,670.1836108291611,667.5389233505264,42.578375947861616,669.2319887634607,669.2249553181872,0.007033445273464167,-0.10189647404887828,0.10892991932234244,-0.12921530398599668
2026-03-13 14:36:00+00:00,668.52001953125,668.8599853515625,668.4299926757812,668.6199951171875,161067,668.8642639160156,0.6593911941911834,670.183046304398,667.5454815276332,41.81255081223694,669.1224550354283,669.1727378524881,-0.050282817059837726,-0.09157374265107017,0.041290925591232444,-0.2342979691230873
2026-03-13 14:37:00+00:00,669.02001953125,669.4600219726562,668.489990234375,668.489990234375,160313,668.9177642822266,0.6237533264614799,670.1652709351496,667.6702576293036,48.09918297592176,669.1066957270932,669.1614253842483,-0.05472965715512146,-0.08420492555188043,0.029475268396758972,-0.1760657496700735
2026-03-13 14:38:00+00:00,669.1099853515625,669.27001953125,668.9299926757812,669.0200805664062,83993,668.984262084961,0.5641185448578425,670.1124991746766,667.8560249952453,49.16346540557997,669.1072018231655,669.1576150114568,-0.05041318829125885,-0.07744657809975611,0.02703338980849726,-0.11047103998589325
2026-03-13 14:39:00+00:00,668.8800048828125,669.3900146484375,668.8400268554688,669.1300048828125,121344,669.0192626953125,0.5324167514643148,670.0840961982411,667.9544291923838,46.53638459713275,669.0722484477266,669.1370512982239,-0.06480285049735812,-0.07491783257927652,0.010114982081918397,-0.09260569338125357
2026-03-13 14:40:00+00:00,668.1845703125,668.8800048828125,668.0700073242188,668.8800048828125,219382,669.0064849853516,0.5498291260089874,670.1061432373696,667.9068267333336,39.63874032222729,668.9356825807687,669.0664971511333,-0.13081457036457778,-0.08609718013633677,-0.044717390228241005,-0.06213061450883739
2026-03-13 14:41:00+00:00,667.75,668.2219848632812,667.6799926757812,668.1599731445312,162287,668.9539855957031,0.6166513558188179,670.1872883073407,667.7206828840655,36.04353277736976,668.7532698760351,668.9689788436419,-0.21570896760681535,-0.1120195376304325,-0.10368942997638285,-0.11518271835597726
2026-03-13 14:42:00+00:00,667.8101196289062,667.989990234375,667.3397827148438,667.7100219726562,252367,668.9194915771484,0.6610776162965939,670.2416468097416,667.5973363445552,36.89624065425738,668.6081698380153,668.8831374203281,-0.2749675823127973,-0.14460914656690546,-0.13035843574589182,-0.18084659158502658
2026-03-13 14:43:00+00:00,667.4862060546875,667.9099731445312,667.4400024414062,667.8300170898438,117781,668.8438018798828,0.7340118978636004,670.31182567561,667.3757780841556,34.24691805915967,668.4355600251956,668.7796610228733,-0.3441009976776286,-0.18450751678905009,-0.1595934808885785,-0.24267748687412105
2026-03-13 14:44:00+00:00,667.2899780273438,667.6500244140625,667.219970703125,667.489990234375,159499,668.7757995605468,0.8117890705964924,670.3993777017398,667.1522214193539,32.71439104458224,668.2593166409107,668.6693141343154,-0.4099974934047168,-0.22960551211218344,-0.18039198129253337,-0.23771481339874834
2026-03-13 14:45:00+00:00,667.0499877929688,667.3800048828125,667.02001953125,667.2899780273438,214222,668.6987976074219,0.8987229873289243,670.4962435820797,666.901351632764,30.89355142079272,668.0732660489197,668.5493640349564,-0.47609798603673426,-0.2789040068970936,-0.19719397913964065,-0.16980076612673756
2026-03-13 14:46:00+00:00,666.4299926757812,667.22998046875,666.4000244140625,667.0501708984375,403626,668.5927978515625,1.0322935538026596,670.6573849591679,666.5282107439572,26.75112925088476,667.8204547607445,668.3923735639064,-0.5719188031619069,-0.33750696615005626,-0.23441183701185064,-0.1976798688459347
2026-03-13 14:47:00+00:00,666.489990234375,666.739990234375,666.2899780273438,666.4199829101562,293602,668.4767974853515,1.1321259021061265,670.7410492895638,666.2125456811393,27.760592905014406,667.6157679105338,668.2514562802374,-0.6356883697036437,-0.39714324686077374,-0.23854512284287,-0.19768035190375066
2026-03-13 14:48:00+00:00,666.89501953125,667.0900268554688,666.469970703125,666.489990234375,428914,668.3730499267579,1.1786701395895482,670.7303902059369,666.0157096475788,34.339193344580494,667.5048835444901,668.1509794840161,-0.6460959395260488,-0.4469337853938288,-0.19916215413222005,-0.08856909971695082
2026-03-13 14:49:00+00:00,667.0499877929688,667.219970703125,666.739990234375,666.8800048828125,204026,668.283544921875,1.2089174951917168,670.7013799122584,665.8657099314916,36.713893188233705,667.4348995827175,668.0694245439386,-0.6345249612210182,-0.48445202055926667,-0.15007294066175153,-0.035964909151564584
2026-03-13 14:50:00+00:00,667.1199951171875,667.5999755859375,666.7899780273438,667.0499877929688,268860,668.166293334961,1.2019969916183841,670.5702873181978,665.7622993517242,37.80815526724401,667.3864527418668,667.9990964382533,-0.612643696386499,-0.5100903557247132,-0.10255334066178579,0.01049506416308521
2026-03-13 14:51:00+00:00,666.8400268554688,667.219970703125,666.8400268554688,667.0900268554688,255548,668.003793334961,1.1466483356202148,670.2970900062014,665.7104966637205,35.18782856561218,667.3023872208825,667.9132394321211,-0.6108522112386936,-0.5302427268275093,-0.08060948441118432,0.06152696970331828
2026-03-13 14:52:00+00:00,666.5800170898438,666.9099731445312,666.4500122070312,666.8300170898438,235653,667.8227935791016,1.064493675928165,669.951780930958,665.6938062272452,32.90684703200556,667.1912533545687,667.8144822215821,-0.6232288670133812,-0.5488399548646836,-0.07438891214869758,0.013507608034313279
2026-03-13 14:53:00+00:00,666.9000244140625,667.0900268554688,666.4500122070312,666.5900268554688,235281,667.6752960205079,0.9689037316531013,669.613103483814,665.7374885572017,38.215268620591175,667.1464489021832,667.7467446062102,-0.6002957040269621,-0.5591311046971393,-0.04116459932982275,0.0007504753620768412
2026-03-13 14:54:00+00:00,666.530029296875,666.969970703125,666.5001220703125,666.9099731445312,141056,667.5267974853516,0.8996423072716864,669.326082099895,665.7275128708083,34.78807701274533,667.0516151167512,667.6566175462594,-0.6050024295082039,-0.5683053696593523,-0.03669705984885163,-0.07794895519211975
2026-03-13 14:55:00+00:00,666.0499877929688,666.8499755859375,666.0449829101562,666.510009765625,180154,667.3992980957031,0.9200086694200565,669.2393154345432,665.559280756863,30.914349565754307,666.8975186054,667.5376079349046,-0.6400893295045762,-0.5826621616283971,-0.057427167876179075,-0.1603920332249653
2026-03-13 14:56:00+00:00,665.239990234375,666.0700073242188,665.2022705078125,666.0700073242188,339556,667.2352966308594,0.9986982943294449,669.2326932195183,665.2379000422004,25.711755182102976,666.642514240627,667.3674140311616,-0.7248997905346641,-0.6111096874096505,-0.11379010312501359,-0.23994309829282745
2026-03-13 14:57:00+00:00,665.239990234375,665.5399780273438,664.989990234375,665.260009765625,843665,667.0462951660156,1.0008456447909932,669.0479864555977,665.0446038764336,25.711755182102976,666.4267413165882,667.2098270832515,-0.7830857666633619,-0.6455049032603928,-0.13758086340296916,-0.20103015708736738
2026-03-13 14:58:00+00:00,665.3499755859375,665.5,665.0599975585938,665.219970703125,239563,666.8582946777344,0.9443445890139339,668.7469838557623,664.9696054997065,27.629719892550284,666.2610850503341,667.0720603056727,-0.8109752553385761,-0.6785989736760295,-0.13237628166254656,-0.23242596661874337
2026-03-13 14:59:00+00:00,665.3300170898438,665.7150268554688,665.1599731445312,665.3699951171875,251210,666.680795288086,0.8754591853487197,668.4317136587835,664.9298769173885,27.491015902959802,666.1178438256434,666.9430200674632,-0.8251762418198041,-0.7079144273047844,-0.11726181451501971,-0.18003873108269897
2026-03-13 15:00:00+00:00,664.9400024414062,665.7100219726562,664.8099975585938,665.3400268554688,405995,666.5185668945312,0.8827232473404325,668.2840133892121,664.7531203998503,24.864226732315714,665.9366374588377,666.794648391459,-0.858010932621255,-0.7379337283680785,-0.12007720425317658,-0.1666519588477966
2026-03-13 15:01:00+00:00,664.9600219726562,665.2100219726562,664.8400268554688,664.9500122070312,223915,666.3790679931641,0.8981924013528911,668.1754527958699,664.5826831904583,25.259002952096537,665.7863889225022,666.6587501382143,-0.8723612157120897,-0.7648192258368808,-0.10754198987520891,-0.042085302421479565
2026-03-13 15:02:00+00:00,664.72998046875,665.030029296875,664.6599731445312,664.9600219726562,317916,666.2250610351563,0.9039521477738327,668.032965330704,664.4171567396086,23.716947493612636,665.6238645450019,666.5158783108466,-0.8920137658446947,-0.7902581338384436,-0.10175563200625115,-0.07666553020141409
2026-03-13 15:03:00+00:00,664.9199829101562,665.1799926757812,664.530029296875,664.7349853515625,328668,666.0967498779297,0.8976263234518876,667.8920025248335,664.3014972310259,27.645967125002088,665.5155750627179,666.3976638367214,-0.8820887740035914,-0.8086242618714732,-0.07346451213211824,-0.06462654115265698
2026-03-13 15:04:00+00:00,665.0999755859375,665.1400146484375,664.8250122070312,664.9199829101562,163086,665.9872497558594,0.8777629266455677,667.7427756091505,664.2317239025682,31.258054837782026,665.4516366816747,666.3015387811079,-0.8499020994331659,-0.8168798293838118,-0.0330222700493541,-0.03457554867469792
2026-03-13 15:05:00+00:00,665.1199951171875,665.52001953125,665.0300903320312,665.1199951171875,260361,665.8907501220704,0.8607023520854714,667.6121548262413,664.1693454178994,31.66666757476368,665.4006149025228,666.2140170282249,-0.8134021257021686,-0.8161842886474833,0.002782162945314637,0.027069010003977212
2026-03-13 15:06:00+00:00,664.9600830078125,665.469970703125,664.9600219726562,665.1099853515625,240938,665.8172546386719,0.8748741041174759,667.5670028469068,664.067506430437,30.126220221236807,665.3328407648751,666.1211330267129,-0.7882922618377961,-0.810605883285546,0.022313621447749843,9.178770787876545e-06
2026-03-13 15:07:00+00:00,665.5075073242188,665.5399780273438,664.9000244140625,664.97998046875,190484,665.7681304931641,0.8626091341084293,667.493348761381,664.0429122249473,40.75168460814347,665.3597125432357,666.0756792709725,-0.7159667277368271,-0.7916780521758022,0.0757113244389751,0.11696882618721371
2026-03-13 15:08:00+00:00,665.8400268554688,665.8900146484375,665.4000244140625,665.5050048828125,292797,665.715380859375,0.8213415070273996,667.3580638734298,664.0726978453202,46.11214777302215,665.43360705281,666.0582235364907,-0.6246164836807111,-0.758265738476784,0.13364925479607292,0.13836912244473698
2026-03-13 15:09:00+00:00,666.1699829101562,666.1799926757812,665.8350219726562,665.8400268554688,213027,665.6713806152344,0.7679159246689609,667.2072124645723,664.1355487658965,50.86287083613437,665.5468956462479,666.0665020086141,-0.5196063623661757,-0.7105338632546624,0.19092750088848665,0.16087917057523438
2026-03-13 15:10:00+00:00,666.1300048828125,666.35498046875,666.090087890625,666.1699829101562,182408,665.6218811035156,0.6983834978071505,667.0186480991299,664.2251141079014,50.28443873226477,665.6366047595654,666.0712059252214,-0.43460116565597673,-0.6553473237349253,0.2207461580789486,0.1518537666946873
2026-03-13 15:11:00+00:00,666.1950073242188,666.280029296875,665.739990234375,666.1300048828125,292168,665.5896301269531,0.6525594456586654,666.8947490182704,664.2845112356358,51.25511313593436,665.7225128464352,666.0803763992212,-0.35786355278605697,-0.5958505695451517,0.23798701675909473,0.18571405231126992
2026-03-13 15:12:00+00:00,666.5800170898438,666.8099975585938,666.2000122070312,666.2000122070312,203476,665.5896301269531,0.6525594456586654,666.8947490182704,664.2845112356358,56.65347814895428,665.8544365761903,666.1173868207488,-0.26295024455851035,-0.5292705045478234,0.2663202599893131,0.16115667424057012
2026-03-13 15:13:00+00:00,666.780029296875,666.8599853515625,666.3800048828125,666.5900268554688,186226,665.5836303710937,0.6403140605615154,666.8642584922168,664.3030022499706,59.18248047489111,665.9968354562957,666.1664714486101,-0.1696359923143973,-0.4573436021011382,0.2877076097867409,0.14117541804230527
2026-03-13 15:14:00+00:00,666.8499755859375,666.9400024414062,666.6900024414062,666.7899780273438,249850,665.5996276855469,0.6685758950716566,666.9367794756903,664.2624758954036,60.06007731935548,666.1280877839329,666.2171013847084,-0.0890136007755018,-0.38367760183601096,0.29466400106050916,0.10207494982146237
2026-03-13 15:15:00+00:00,666.6699829101562,666.9000244140625,666.489990234375,666.8499755859375,331217,665.6306274414062,0.7039922698877226,667.0386119811817,664.2226429016307,56.68274235812474,666.2114562648903,666.2506481643711,-0.03919189948078383,-0.31478046136496557,0.27558856188418174,0.08106195838435415
2026-03-13 15:16:00+00:00,666.3599853515625,666.77001953125,666.3400268554688,666.6699829101562,106092,665.6866271972656,0.7157308846515128,667.1180889665686,664.2551654279625,51.32920418906777,666.2343068936091,666.2587472152742,-0.024440321665110787,-0.2567124334249946,0.23227211175988383,0.024764224518336597
2026-03-13 15:17:00+00:00,666.2100219726562,666.3699951171875,666.0150146484375,666.3599853515625,148758,665.7351287841797,0.7167379584750198,667.1686047011297,664.3016528672297,48.92203724586941,666.230570751924,666.2551379380432,-0.02456718611915676,-0.21028338396382706,0.1857161978446703,-0.05550648199789121
2026-03-13 15:18:00+00:00,666.3400268554688,666.469970703125,666.02001953125,666.1900024414062,187911,665.7846313476563,0.7228999106660445,667.2304311689884,664.3388315263242,51.06455463443417,666.2474101524693,666.2614260060006,-0.014015853531304856,-0.17102987787732263,0.15701402434601777,-0.06598914515634213
2026-03-13 15:19:00+00:00,665.8350219726562,666.4000244140625,665.7999877929688,666.3300170898438,120000,665.8098815917969,0.7149609827807363,667.2398035573583,664.3799596262354,43.44169165504574,666.1839658171135,666.2298405220492,-0.045874704935727095,-0.14599884328900353,0.10012413835327644,-0.15220119223809947
2026-03-13 15:20:00+00:00,665.9299926757812,666.0700073242188,665.5999755859375,665.8300170898438,143002,665.8593811035156,0.6852178998061981,667.229816903128,664.4889453039032,45.101425284561955,666.1448930261392,666.2076295704737,-0.06273654433448428,-0.12934638349809968,0.0666098391636154,-0.11099798301174024
2026-03-13 15:21:00+00:00,666.1199951171875,666.3200073242188,665.8200073242188,665.9400024414062,218257,665.9173797607422,0.6534420510344766,667.2242638628111,664.6104956586732,48.36603783634234,666.1410625786082,666.2011381294896,-0.06007555088137906,-0.11549221697475556,0.055416666093376504,-0.036015102894926265
2026-03-13 15:22:00+00:00,666.1199951171875,666.3699951171875,666.0700073242188,666.1199951171875,154622,665.9868804931641,0.5914866477580047,667.1698537886801,664.8039071976481,48.36603783634234,666.1378214306973,666.1951275359856,-0.057306105288375875,-0.10385499463747963,0.046548889349103756,-0.013513284474797604
